_id,comment_id,parent_comment_id,video_id,author,author_channel_id,published_at,like_count,text_original,text_final,preprocessing_version,processed_at
6a41495a75da6b5a40d9ef73,UgzrbJ7r2_RvxrQHKHt4AaABAg,,KjXe214MfwQ,@fragarivi6785,UCF_ftcZ8uulK9DKK102JztQ,2025-03-19T12:06:54Z,0,"Hilih, di era orde baru korupsinya ga separah di era saat ini\nTerus apa masalahnya? Sama aja kan.. yaudh si bodoh amat meskipun mau balik ke era order baru",hilih era orde baru korupsinya tidak separah era terus apa masalahnya sama kan yaudh si bodoh amat meskipun mau balik era order baru,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41495a75da6b5a40d9ef74,Ugw43mAdwLcoP0rkDRZ4AaABAg,,KjXe214MfwQ,@nontonaba7872,UCpH3dJzRmTmUiCnT2TIz_ig,2025-03-18T08:26:34Z,0,"Hmm sebenarnya kalo pejabat yang menjabat nya BENER secara mental & akal sih aman2 aja, TAPIIII menurut pendapat ku sebagai anak seorang tentara ya, bahwa pejabat yg bener itu yaaa kaya Jenderal Sudirman lah standar nya, tapi menurut ku setelah beliau belum ada lagi yg serupa atau minimal mendekati pun belum",hmm sebenarnya kalau pejabat menjabat nya bener mental akal sih aman2 tapii pendapat ku anak seorang tentara pejabat bener yaa jenderal sudirman lah standar nya ku beliau belum serupa minimal mendekati belum,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41495a75da6b5a40d9ef75,Ugxq-LMFWcbGwWxLgGR4AaABAg,,KjXe214MfwQ,@ZeroBastin,UCPtE_gfeQ5A-lLu4r_PZopg,2025-03-18T07:09:01Z,0,"Ho ho,legalkan senjata api,maka rakyat yang jalan sendiri😂",ho ho legalkan senjata api rakyat jalan sendiri emo_laugh,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41495a75da6b5a40d9ef76,UgzDdD2q4Zb9JQYtPzV4AaABAg.AFtrC9mMoCqAFubZCzeJDn,UgzDdD2q4Zb9JQYtPzV4AaABAg,F6fgLwUeeqI,@zexceedx3518,UCOOa91r9eyXxCpEUdDqqCPg,2025-03-20T23:11:40Z,29,"Hopeless banget jadi rakyat kyk ga bisa ngapa²in, ngeliat pejabat haha hihi di atas penderitaan kita asli bikin muak.",hopeless banget jadi rakyat tidak ngapa2in ngeliat pejabat haha hihi atas penderitaan asli bikin muak,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41495a75da6b5a40d9ef77,Ugw5KhqLgywpHOQfWM54AaABAg,,KjXe214MfwQ,@humairaJacquelin,UCNy3uoAI8Ixf69-X8ECr40A,2025-03-20T09:09:53Z,0,Hor …. jadi isnya apa ??,hor jadi isnya apa,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41495a75da6b5a40d9ef78,UgyqlawdqrCD_1eijmZ4AaABAg,,F6fgLwUeeqI,@bahan-f3p,UCnNIBiShxlWs6GF75rrEp3g,2025-03-20T08:36:09Z,5,"hormat setinggi tingginya bang, hampir punah orang kritis kayak lu bang,,",hormat setinggi tingginya bang hampir punah orang kritis kamu bang,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41495a75da6b5a40d9ef79,UgyFmV67KOWEY8d0KaB4AaABAg,,sg8Mzx0fZbU,@SlametTaufik-c8r,UCVqKhgWb_IF73PnhijvJNuA,2025-03-30T14:32:45Z,0,HOROR !!!,horor,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41495a75da6b5a40d9ef7a,Ugx7rSkIRsHToR0HOdV4AaABAg,,F6fgLwUeeqI,@xxxnonochixxx,UCKDnouzorucRcizMmV7oHug,2025-03-21T08:43:54Z,0,Huhuhu kok jadi takut ya nanti kedepannya gimana 😢 pengen kabur ga punya uang 😭 Ya Tuhan lindungi kami 😭,huhuhu kok jadi takut kedepannya bagaimana emo_sad kabur tidak punya uang emo_sad tuhan lindungi emo_sad,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41495a75da6b5a40d9ef7b,UgyiJy6-DPsyNtioEM94AaABAg,,MxCqHoldj2Y,@yudhihartawan8541,UCY5itCyDU7b2L_6ZmN18TPw,2025-04-13T09:58:18Z,0,Ibu kalo ngmong sungguh pintar ya 😅\nTapi respon dong saran masyarakat untut UU perampasan aset!!!,ibu kalau ngmong sungguh pintar emo_other respon dong saran masyarakat untut uu perampasan aset,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41495a75da6b5a40d9ef7c,UgxFfQZx48ECCjL-eox4AaABAg.AFpgiGdMaXiAFsZe_NA7qH,UgxFfQZx48ECCjL-eox4AaABAg,F6fgLwUeeqI,@wahyuningsihahmad8530,UC4GHYeeCuhgocs_XE4jP35Q,2025-03-20T04:07:50Z,1,Ijin share,ijin share,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41495a75da6b5a40d9ef7d,Ugx4eM0o6pwy29gsbrt4AaABAg,,sg8Mzx0fZbU,@yohannugraha2869,UCbPuXP6hT9fxiExA5sSSq1Q,2025-03-27T04:04:38Z,0,IKN manaa? Sambo manaa? Koruptor pertamina manaa? \n\n#ogahbayarpajak,ikn manaa sambo manaa koruptor pertamina manaa ogahbayarpajak,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41495a75da6b5a40d9ef7e,UgwzTkinYbI-UT5vQYh4AaABAg,,7CLZkPwhEG4,@setarachannelpurbayansans6460,UCkUmy0d58JKAkMHbWvDGf8A,2025-03-21T13:38:53Z,0,"Ya ikut i saja, siapa tau bisa pressing ormas meresahkan dan kriminalitas yg lain",ikut siapa tahu pressing ormas meresahkan kriminalitas,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41495a75da6b5a40d9ef7f,Ugx8f5IdDVzsEloxznV4AaABAg,,7CLZkPwhEG4,@rudiefrizal5055,UCD322q3zvdSK0TW3r5ESoxA,2025-03-20T17:54:04Z,0,"ikuti saja,ini salah satu strategi residen untuk kemajuan bangsa..karna org sipil susah diatur,beda kalau tni mereka bisa diarahkan.",ikuti salah satu strategi residen kemajuan bangsa orang sipil susah diatur beda kalau tni diarahkan,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41495a75da6b5a40d9ef80,UgwQEvHFmqjK6TKyeEx4AaABAg.AFndIcO41ZPAFnj6NvFH6M,UgwQEvHFmqjK6TKyeEx4AaABAg,KjXe214MfwQ,@dororohyakki8001,UChZ7Bfsjg6qrPT72MKISISw,2025-03-18T07:02:57Z,14,"im fine gwenchanaa teng nong neng nong neng,,,",im fine gwenchanaa teng nong neng nong neng,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41495a75da6b5a40d9ef81,Ugy-aDYi9V2K2T4s0F14AaABAg,,F6fgLwUeeqI,@sabrinadebora4391,UCnu0K9RXoY57Vftw6p2uB2g,2025-03-27T03:51:12Z,0,"IMO, jangan2 Mas Pandji massively  minta bang Marshel mundur sebagai pejabat bukan karena 100% takut bang Marshel jelek memimpin tapi takut temannya yang bisa dia ajak berpikir kritis dan benar, dijadikan ""badut"" sama pemerintah. Kebayang perasaan Mas Pandji gabisa full kritik temannya karna tau mereka cuma bawahan, dan blio mungkin ga pengen ""kehilangan"" Bang Marshel.",imo jangan2 mas pandji massively minta bang marshel mundur pejabat bukan 100 takut bang marshel jelek memimpin takut temannya ajak berpikir kritis benar dijadikan badut sama pemerintah kebayang perasaan mas pandji gabisa full kritik temannya tahu bawahan blio mungkin tidak kehilangan bang marshel,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41495a75da6b5a40d9ef82,UgzKWPccNf8uIcvYZEF4AaABAg,,7CLZkPwhEG4,@septianfiky3055,UCyXXAkNrBJPZxoSKBFuf4MQ,2025-03-20T20:27:11Z,0,Indikasi aroma otoriter atau bahkan diktator,indikasi aroma otoriter bahkan diktator,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41495a75da6b5a40d9ef83,Ugwm0fncMFXN67i8qS14AaABAg,,KjXe214MfwQ,@kopycup,UC1US5CI9c1gyZPQb6X2IeRA,2025-03-19T23:09:34Z,0,Apakah indo bklan bubar? Awowkw g tau dah,indo bklan bubar awowkw tahu,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41495a75da6b5a40d9ef84,UgyyG9th-oe6NExrZah4AaABAg,,KjXe214MfwQ,@pandutanuwijaya4604,UCMkTzoMG3r1eR98Sel7eb_Q,2025-03-19T14:10:37Z,0,di indo cuman isi sama pemimpin yg gak berguna semua emang gak puas sudah makan duit rakyat,indo cuman isi sama pemimpin tidak berguna semua memang tidak puas makan duit rakyat,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41495a75da6b5a40d9ef85,UgzsYGJKNA9TCGyiIGJ4AaABAg,,KjXe214MfwQ,@RGCHANEL_08,UCGpolcIEiBwp9inSrOm7-9A,2025-03-18T20:57:16Z,0,Indo lagi di jajah brooo,indo jajah broo,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41495a75da6b5a40d9ef86,UgzxtZoyANS3m-ev0I94AaABAg,,sg8Mzx0fZbU,@simungil2601,UCgDAt02IDMVNDRs9zJyq6VQ,2025-03-27T02:01:21Z,0,"indon kan hubinya mundur,negara lain pada maju indon mundur",indon kan hubinya mundur negara maju indon mundur,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41495a75da6b5a40d9ef87,Ugx45lzwnwddAJ3oUj94AaABAg,,F6fgLwUeeqI,@Bacillius1412,UCcmyDvw9txjD3x0xtme6IyA,2025-03-20T12:22:41Z,0,"Indonesia bakal ber-ending sama seperti animal farm, kalau rakyatnya takut bersuara.",indonesia bakal ber ending sama animal farm kalau rakyatnya takut bersuara,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41495a75da6b5a40d9ef88,UgwRLK2WiO4MtKXaV0N4AaABAg,,sg8Mzx0fZbU,@yasalam7979,UCoO-6ImBknj4Cxz04wiO2aQ,2025-03-31T08:55:05Z,1,Indonesia bakal jadi negara bot(Myanmar) deh😅,indonesia bakal jadi negara bot myanmar deh emo_other,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41495a75da6b5a40d9ef89,UgwRKqCjaM4a1jpGCFV4AaABAg,,sg8Mzx0fZbU,@briop_,UC3C80DHP9BcpkD_cYrqFJ5Q,2025-03-26T14:12:26Z,0,Indonesia udah bener² ketinggalan sama vietnam dengan segala aspeknya 😅,indonesia bener2 ketinggalan sama vietnam segala aspeknya emo_other,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41495a75da6b5a40d9ef8a,UgwvvuD_dNj9aMIRNeR4AaABAg,,7CLZkPwhEG4,@DarmaWan-im4yp,UCUPplqYaHeDVU0oTvmhoWFA,2025-03-25T12:27:31Z,0,Indonesia bergejolak keranakan prabowo tak becus meminpin negara!!!,indonesia bergejolak keranakan prabowo tak becus meminpin negara,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41495a75da6b5a40d9ef8b,Ugw3LJ1lYReAAPA94R94AaABAg,,sg8Mzx0fZbU,@whyyoureadmyusername5961,UCr7B8L8TU0L77My_njYnLOA,2025-03-31T11:10:17Z,1,INDONESIA BUBAR 2030😢,indonesia bubar 2030 emo_sad,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41495a75da6b5a40d9ef8c,Ugxzl7cFStJGa9pnVB54AaABAg,,7CLZkPwhEG4,@saturas4empat,UCPnerYfb1PWcMebTvUfFgBg,2025-03-20T20:57:41Z,0,"Indonesia butuh pemerintah otoriter, agar mudah diatur😊",indonesia butuh pemerintah otoriter mudah diatur emo_other,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41495a75da6b5a40d9ef8d,UgxUEqG0hco5PFtsscd4AaABAg,,MxCqHoldj2Y,@Timeline_22,UCVovpcrdSKxMjEJlytG6Lrg,2025-03-23T04:18:24Z,0,Indonesia cemas 2045 🤣,indonesia cemas 2045 emo_laugh,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41495a75da6b5a40d9ef8e,UgwV7vz47145BXCV1p14AaABAg,,sg8Mzx0fZbU,@Qoreshcohen1255,UCBbRbjtN_1udUX1MqUYz15g,2025-03-28T06:15:27Z,0,"Indonesia darurat koruptor, kayanya nyocok UU TNI di terapkan di Indonesia",indonesia darurat koruptor kayanya nyocok uu tni terapkan indonesia,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41495a75da6b5a40d9ef8f,UgwI2Fkf0M_V-3MZyDR4AaABAg,,7CLZkPwhEG4,@mr.horizon14,UCL0fD8bbOm-ws0d_8n8YgLQ,2025-03-21T11:15:29Z,0,INDONESIA GELAP buat kita yg rendahan,indonesia gelap buat rendahan,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41495a75da6b5a40d9ef90,UgxDqg41-2NxUFexFzp4AaABAg,,sg8Mzx0fZbU,@tagguejomblo3887,UC_69snaCXT5BqOLU4LTy0-A,2025-03-27T03:20:36Z,0,Indonesia gelap yang lucu nya kemarin kok ada ya yang bela mentri nya pas di cek akun nya kosong melompong buzzer nya kuat,indonesia gelap lucu nya kemarin kok bela mentri nya pas cek akun nya kosong melompong buzzer nya kuat,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41495a75da6b5a40d9ef91,UgyJdNV4CHzRVPBc9c14AaABAg,,sg8Mzx0fZbU,@arfarobot3046,UCOku6xKZCVk_-a0bS-S3JVw,2025-03-31T03:36:36Z,0,"Indonesia kebanyakan aturan, giliran undang undang perampasan aset koruptor ga bisa di sah in, alasan ini itulah. kalau bisa jamin korupsi bakalan hilang dan koruptor di hukum penggal kepala pasti saya setuju.",indonesia kebanyakan aturan giliran undang undang perampasan aset koruptor tidak sah in alasan kalau jamin korupsi bakalan hilang koruptor hukum penggal kepala setuju,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41495a75da6b5a40d9ef92,UgztQvcyiOIqyOPqGDx4AaABAg,,F6fgLwUeeqI,@BenyaminSeamanjuntak,UCwAT7KvEYBaeMmye2DuSkNw,2025-03-20T08:42:10Z,0,"Indonesia sudah kena penyakit korupsi kolusi nepotisme. jujur aja sadar ga sadar yg coment dsni pernah melakukan 99,9% KKN bener apa bener? Boleh jawab",indonesia kena penyakit korupsi kolusi nepotisme jujur sadar tidak sadar coment dsni pernah melakukan 99 kkn bener apa bener jawab,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41495a75da6b5a40d9ef93,UgzchMd66rme5MWs9yJ4AaABAg,,7CLZkPwhEG4,@Kzuen9,UCUjUPyube-ay6mxTkXfggew,2025-03-22T00:48:42Z,0,Indonesia mau jadi negara komunis? 💀,indonesia mau jadi negara komunis emo_other,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41495a75da6b5a40d9ef94,UgxhjxpahqHXn3MRO994AaABAg,,KjXe214MfwQ,@Nyanyiankuw,UCb6uYew2_GnzNAJ-d6dbjYw,2025-03-27T06:58:48Z,1,Indonesia mau menyaingi Myanmar dan Korut,indonesia mau menyaingi myanmar korut,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41495a75da6b5a40d9ef95,UgxDrAsKBj2XO7rwurt4AaABAg,,KjXe214MfwQ,@sugengrahardjono6839,UCanM40DtyFX4rC3jZqpIk1w,2025-03-21T16:48:55Z,0,indonesia memang sudah gelap,indonesia memang gelap,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41495a75da6b5a40d9ef96,UgxBynJ3Y2_DfPIpcV94AaABAg,,KjXe214MfwQ,@jeremytheexplorer4689,UCei8wyMzDUNQISPLuUu8AMw,2025-03-18T06:45:21Z,0,"Indonesia memang perlahan jadi China sih.. \nLebih tepatnya Chinese Commu**** Party (CCP) \nApa apa disembunyikan dan tak transparan.. \nKalo ada yg umbar, orang nya hilang 😅",indonesia memang perlahan jadi china sih lebih tepatnya chinese commu party ccp apa apa disembunyikan tak transparan kalau umbar orang nya hilang emo_other,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41495a75da6b5a40d9ef97,Ugz_2CLsSKAFhUAm5mV4AaABAg,,sg8Mzx0fZbU,@dzaki8331,UCA3SuhuRMzUrt-h2mcbyHXw,2025-03-26T15:03:00Z,0,Indonesia mengikuti Singapore ❌\nIndonesia mengikuti Myanmar ✅,indonesia mengikuti singapore emo_neg indonesia mengikuti myanmar emo_pos,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41495a75da6b5a40d9ef98,Ugz5oB6E2jMsxTSFU-B4AaABAg,,sg8Mzx0fZbU,@ekosutarmanto7217,UCcVHAQnHrIH8zTiD0o2o2jQ,2025-03-28T11:06:15Z,0,"indonesia menunjukan betapa demokrasinya negara...diberi ruang menyuarakan sudut  pandang yg berbeda dalam konteks problematika  pendidikan,ekonomi ,sosial dan budaya .. Mulai berbagai kalangan ,profesi dan elemen masyarakat, bahkan dari berbagai macam jenjanv pendidikan yg berbeda pun diberi ruang seluas luasnya...berbagai macam ras etnis suku agama partisan politik dari rakyat di dalam negeri maupun diluar negeri semuanya diberi ruang manyampaikan pandangan yg berbeda,\nSaya masih menyakini dan sangat optimis meyakini INDONESIA MENUJU KE ARAH YG LEBIH BAIK.",indonesia menunjukan betapa demokrasinya negara diberi ruang menyuarakan sudut pandang berbeda konteks problematika pendidikan ekonomi sosial budaya mulai berbagai kalangan profesi elemen masyarakat bahkan berbagai macam jenjanv pendidikan berbeda diberi ruang seluas luasnya berbagai macam ras etnis suku agama partisan politik rakyat negeri maupun diluar negeri semuanya diberi ruang manyampaikan pandangan berbeda menyakini sangat optimis meyakini indonesia menuju arah lebih baik,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41495a75da6b5a40d9ef99,Ugyhe5xpOP8zE6f3cD54AaABAg,,F6fgLwUeeqI,@ikantara645,UC3ASBv4A80-D43mjnsIiABA,2025-03-21T22:39:31Z,0,Indonesia mesti di reset ulang.,indonesia mesti reset ulang,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41495a75da6b5a40d9ef9a,UgxhmxW8jDJtOZLTYFt4AaABAg.AG7imMZjwgaAG7ss9sGj0Q,UgxhmxW8jDJtOZLTYFt4AaABAg,sg8Mzx0fZbU,@mazbrow2692,UCEuXcqA_PfD7MJLXBA0fdoA,2025-03-26T12:12:18Z,0,Di Indonesia militer dan polisi boleh ambil alih kekuasaan bahkan secara otomatis menurut UU jika negara dalam keadaan vacum of power dan selain itu tidak boleh menurut kata Yusril Mahendra seorang pakar hukum tata negara,indonesia militer polisi ambil alih kekuasaan bahkan otomatis uu negara keadaan vacum of power tidak kata yusril mahendra seorang pakar hukum tata negara,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41495a75da6b5a40d9ef9b,UgwknnOeeE16fAYmyol4AaABAg.AFzpKYkAnQUAFzprR8rPzv,UgwknnOeeE16fAYmyol4AaABAg,KjXe214MfwQ,@CintaKasih-p5s,UC17nR-smTV3flZx8iPGgMTg,2025-03-22T23:52:49Z,0,"Di Indonesia, otoriter nggak penting buat jadi negara maju. Malah, kalau otoriter lagi, bisa bikin negara mundur seperti zaman Orde Baru.\n\nKenapa Otoriter Nggak Diperlukan?\n\n1. Ekonomi Lebih Baik di Demokrasi\n\nNegara demokrasi seperti Amerika, Jepang, Jerman, Korea Selatan bisa maju tanpa sistem otoriter.\n\nKebebasan ekonomi & inovasi lebih berkembang karena rakyat bebas berbisnis dan berekspresi.\n\n\n\n2. Indonesia Pernah Otoriter (Orde Baru), Tapi Banyak Masalah\n\nKorupsi merajalela → Kekuasaan Soeharto & kroninya bikin ekonomi nggak sehat.\n\nKebebasan dibatasi → Media, oposisi, dan kritik dikontrol ketat.\n\nEkonomi ambruk di akhir kekuasaan → Krisis 1998 bikin rakyat demo besar-besaran.\n\n\n\n3. Negara Demokrasi Tetap Bisa Disiplin\n\nSingapura dulu semi-otoriter, tapi sekarang tetap demokratis & maju.\n\nNegara-negara Skandinavia (Swedia, Norwegia, Denmark) maju tanpa otoriter, karena hukum ditegakkan tegas.\n\n\n\n\nKesimpulan\n\n❌ Otoriter bukan jaminan buat jadi negara maju.\n✅ Yang penting adalah hukum yang tegas, ekonomi terbuka, & pemimpin yang bersih dari korupsi.\n✅ Indonesia bisa maju dengan demokrasi, asal pemerintah fokus ke pembangunan tanpa menyalahgunakan kekuasaan.",indonesia otoriter tidak penting buat jadi negara maju malah kalau otoriter bikin negara mundur zaman orde baru otoriter tidak diperlukan ekonomi lebih baik demokrasi negara demokrasi amerika jepang jerman korea selatan maju tanpa sistem otoriter kebebasan ekonomi inovasi lebih berkembang rakyat bebas berbisnis berekspresi indonesia pernah otoriter orde baru banyak masalah korupsi merajalela kekuasaan soeharto kroninya bikin ekonomi tidak sehat kebebasan dibatasi media oposisi kritik dikontrol ketat ekonomi ambruk akhir kekuasaan krisis 1998 bikin rakyat demo besar besaran negara demokrasi tetap disiplin singapura dulu semi otoriter sekarang tetap demokratis maju negara negara skandinavia swedia norwegia denmark maju tanpa otoriter hukum ditegakkan tegas kesimpulan emo_neg otoriter bukan jaminan buat jadi negara maju emo_pos penting hukum tegas ekon,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41495a75da6b5a40d9ef9c,UgzaLAVqPrNqbdUreal4AaABAg,,F6fgLwUeeqI,@TerimakasihLuka2,UC2qldnxZGFa9br48RYADvWg,2025-03-24T14:03:15Z,0,"Cuma di Indonesia pembunuh di jadikan presiden, mirissssss🤣\nBunuhnya bukan cuma 1 orang lo ya",indonesia pembunuh jadikan presiden miriss emo_laugh bunuhnya bukan orang kamu,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41495a75da6b5a40d9ef9d,UgyOrvtLg3dgQ5smidt4AaABAg,,MxCqHoldj2Y,@sarifulislam6296,UC3Ya4MIhFo3KRP6Kv2MUjKw,2025-03-22T22:02:32Z,0,Indonesia perlu perlu orang jujur dan  yang amanah buat mewakili rakyar bukan orang rakus dan maling uang Rakyat di biarkan duduk di kursi.,indonesia perlu perlu orang jujur amanah buat mewakili rakyar bukan orang rakus maling uang rakyat biarkan duduk kursi,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41495a75da6b5a40d9ef9e,UgxcwafW7XoDBpGRMCB4AaABAg,,F6fgLwUeeqI,@Akunaing93,UCdqDCMvlYLvVkkl4AHNhVKQ,2025-03-20T07:53:30Z,0,Indonesia kembali salah pilih pemimpin,indonesia salah pilih pemimpin,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41495a75da6b5a40d9ef9f,UgwY8qvcSPNG1FQTP4x4AaABAg,,sg8Mzx0fZbU,@mustopa-ll8tc,UCzNj2_MDtwU05Qz3BaVUNvQ,2025-03-26T17:58:44Z,0,Indonesia harus segera mengadakan RUU TNI. Supaya aman damai seperti zaman orba,indonesia segera mengadakan ruu tni aman damai zaman orba,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41495a75da6b5a40d9efa0,UgwjMqIl8A0V2WYXRZ94AaABAg,,KjXe214MfwQ,@jaihoncool,UCf9h3eFDfCddrOz_344ebGQ,2025-03-19T07:04:02Z,0,#IndonesiaMakinGelap😢,indonesia semakin gelap emo_sad,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41495a75da6b5a40d9efa1,UgxW8rt5F2ox3vq_87l4AaABAg,,sg8Mzx0fZbU,@rifqizakiakhyar,UCKRGcJIUJoUCTrS2nCururw,2025-03-26T10:06:22Z,17,Indonesia makin kesini makin merana membuat masyarakat resah ibaratnya jangan kawal deh 🙏🏻🙏🏻🙏🏻,indonesia semakin kesini semakin merana membuat masyarakat resah ibaratnya jangan kawal deh emo_other emo_other emo_other,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41495a75da6b5a40d9efa2,UgzwGS5a3U7PGuhysz94AaABAg,,7CLZkPwhEG4,@abdhady6553,UCtmRRZaV2DtoN-DGn6dalsg,2025-03-25T04:33:43Z,0,"Indonesia makin maju,\nBanyakin tni dimana biar para politisi dan yg lain ketar ketir",indonesia semakin maju banyakin tni biar politisi ketar ketir,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41495a75da6b5a40d9efa3,Ugy77VA5NPo1lu7mKWZ4AaABAg,,KjXe214MfwQ,@Desflees,UCQrDpfw0lThRNvb_xVymvuQ,2025-03-19T20:32:21Z,0,Indonesia makin STRESS,indonesia semakin stress,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41495a75da6b5a40d9efa4,UgxQz3e_soxb0-gwgQF4AaABAg,,7CLZkPwhEG4,@KENOP69,UCK8vKt0eX2n4TiRX3LKT-cw,2025-03-21T20:00:55Z,0,"Indonesia masih sibuk urusin jabatan, sementara rakyatnya sengsara, sekolah masih bayar, rumah sakit masih bayar, pajak, air, semuanya masih  bayar, kalau bisa secepatnya perang dunia ke 3 pecah sdh,, biar ini Negara hancur jadi abu,,",indonesia sibuk urusin jabatan rakyatnya sengsara sekolah bayar rumah sakit bayar pajak air semuanya bayar kalau secepatnya perang dunia pecah biar negara hancur jadi abu,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41495a75da6b5a40d9efa5,UgxEQsqACaETwJGeQdZ4AaABAg,,sg8Mzx0fZbU,@yantiflorida2808,UCzNH9JhzTzBmoiOh3BYsKxQ,2025-04-07T14:06:19Z,0,Oh Indonesia tanah air beta.akir2 ini makin ketakutan dan cemas yah??,indonesia tanah air beta akir2 semakin ketakutan cemas yah,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41495a75da6b5a40d9efa6,UgwH9sQc-QZX5dT89HN4AaABAg,,7CLZkPwhEG4,@panjiperang8197,UC-I46b3EyNJnZyfR4XFd9JA,2025-03-22T01:05:01Z,0,"Indonesia ini sudah teramat berat digerogoti penyakit & sulit diobati, jadi tinggal menunggu rubuh",indonesia teramat berat digerogoti penyakit sulit diobati jadi tinggal menunggu rubuh,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41495a75da6b5a40d9efa7,Ugz1SjgzUgnBU9NqtlV4AaABAg,,KjXe214MfwQ,@ronikeceh,UCM8a01xmjvxhqyyqbFbPOaA,2025-03-22T00:55:56Z,0,Indonesia terancam perang saudara ehh perang antara rakyat Indonesia dan anggota dprbabi,indonesia terancam perang saudara ehh perang rakyat indonesia anggota dprbabi,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41495a75da6b5a40d9efa8,UgxJKOynXspmQEQp6aF4AaABAg,,F6fgLwUeeqI,@donnyfriza19,UCz02WDHpZMat6b9dIelAhBA,2025-04-01T16:59:14Z,0,Indonesiaa hancurr sepertinyaa smenjak pemerintahan ini .. 🎉🎉🎉🎉,indonesiaa hancurr sepertinyaa smenjak pemerintahan emo_other emo_other emo_other emo_other,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41495a75da6b5a40d9efa9,Ugy-fZ24oVGb06mCm4l4AaABAg.AGGxMvcc9CrAGHUmp7orUj,Ugy-fZ24oVGb06mCm4l4AaABAg,sg8Mzx0fZbU,@Wongireng6357,UCUzBn_gfxYIQ6eLARCM5SNg,2025-03-30T05:45:31Z,0,Inflasi 600% 🗣️🔥🔥,inflasi 600 emo_other emo_pos emo_pos,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41495a75da6b5a40d9efaa,UgytN1n6SLddF23ZYsl4AaABAg,,KjXe214MfwQ,@AkunTweeter,UC1K_HTPonMuDcjPmV0RvKEQ,2025-03-20T03:53:44Z,1,"Influecer dan tokoh-tokoh gemeteran , misal pemerintah gak suka  , lu Bakal lenyap dari muka bumi ☠️☠️",influecer tokoh tokoh gemeteran misal pemerintah tidak suka kamu bakal lenyap muka bumi emo_other emo_other,spark_text_final_v1,2026-06-28T16:18:09.051Z
