comment_id,thread_id,video_id,author,author_channel_id,published_at,updated_at,like_count,total_reply_count,text_original,text_clean,text_preprocessed,text_stemmed,char_count,word_count,emoji_count,url_count,hashtag_count,mention_count,exclamation_count,question_count,uppercase_ratio
UgyWEsHvu-k-ui_hWpZ4AaABAg,UgyWEsHvu-k-ui_hWpZ4AaABAg,KjXe214MfwQ,@dtzeeor8558,UCO0aFK24NbURxoyJ4w7sqBg,2025-03-19T06:19:16Z,2025-03-19T06:19:16Z,0,0,"LISTRIK DI KORUPSI,ANAK DI CABULI POLISI,MASARAKAT DI BOHONGI,PEJABAT MEMPERKAYA DIRI,HUKUM BISA DI BELI...NEGARA BERTUHAN CM BUAT DAGANGANN...saya Cinta NKRI tp sayaaa JIJIKK sm Pemerintah dan Birokrasi.",listrik di korupsi anak di cabuli polisi masarakat di bohongi pejabat memperkaya diri hukum bisa di beli negara bertuhan cuma untuk dagangann saya cinta nkri tapi sayaa jijikk sama pemerintah dan birokrasi,listrik korupsi anak cabuli polisi masarakat bohongi pejabat memperkaya diri hukum bisa beli negara bertuhan cuma dagangann cinta nkri tapi sayaa jijikk pemerintah birokrasi,,204,26,0,0,0,0,0,0,0.7738
UgyDFPqIBIxXFNnZAF54AaABAg,UgyDFPqIBIxXFNnZAF54AaABAg,KjXe214MfwQ,@alfinandriansyah7608,UCcjWTjLek-j7pkbpOnY72vg,2025-03-19T06:19:00Z,2025-03-19T06:19:00Z,9,0,"& Parahnya biar Rakyat gak Fokus dengan Berita ini.

Ladusing Bikin Aturan buat Menyita Kendaraan yang gak Bayar Pajak selama 2 Tahun.
Bahkan sampai Melakuakan Razia di Tempat Parkir.

Biar Rakyat Gaduh dan gak Fokus dengan RUU TNI ini.",parahnya biar rakyat tidak fokus dengan berita ini ladusing bikin aturan untuk menyita kendaraan yang tidak bayar pajak selama tahun bahkan sampai melakuakan razia di tempat parkir biar rakyat gaduh dan tidak fokus dengan ruu tni ini,parahnya biar rakyat tidak fokus berita ladusing bikin aturan menyita kendaraan tidak bayar pajak selama tahun bahkan sampai melakuakan razia tempat parkir biar rakyat gaduh tidak fokus ruu tni,,236,39,0,0,0,0,0,0,0.1421
UgxOkiM-X2khCqnDJy94AaABAg,UgxOkiM-X2khCqnDJy94AaABAg,KjXe214MfwQ,@gunturprakoso9929,UCEImrYgrmryP8WAifif6ufQ,2025-03-19T06:17:00Z,2025-03-19T06:17:00Z,0,0,Menghujat presiden bakal hilang senyap,menghujat presiden bakal hilang senyap,menghujat presiden bakal hilang senyap,,38,5,0,0,0,0,0,0,0.0294
Ugx62Eu8EkbHx2NdcFJ4AaABAg,Ugx62Eu8EkbHx2NdcFJ4AaABAg,KjXe214MfwQ,@caturpurnama4315,UCdAvfY96BuMnha6qcoDAunw,2025-03-19T06:13:19Z,2025-03-19T06:15:34Z,0,0,"Adanya danantara trs di tambah uu revisi tni cocok sekali buat merampok negara.

Yg kita minta berantas tumpas koruptor dan rampas asetnya tp malah membuat ladang koruptot baru. 
Yg kita minta bernyas preman dan ormas preman yg kita dapat malah intimidasi yg legal oleh aparat.",adanya danantara terus di tambah uu revisi tni cocok sekali untuk merampok negara yang kita minta berantas tumpas koruptor dan rampas asetnya tapi malah membuat ladang koruptot baru yang kita minta bernyas preman dan ormas preman yang kita dapat malah intimidasi yang legal oleh aparat,adanya danantara terus tambah uu revisi tni cocok sekali merampok negara minta berantas tumpas koruptor rampas asetnya tapi malah membuat ladang koruptot baru minta bernyas preman ormas preman dapat malah intimidasi legal aparat,,277,45,0,0,0,0,0,0,0.0132
UgzhfqdzgufBtmV5EDN4AaABAg,UgzhfqdzgufBtmV5EDN4AaABAg,KjXe214MfwQ,@dikpra-z7i,UCXCQ8OAx0MqYAjrcZyexUzA,2025-03-19T06:11:40Z,2025-03-19T06:11:40Z,0,0,yah itu mah barisan sakit hati yg nolak..anak abah blm 😊pada move on..,yah itu mah barisan sakit hati yang nolak anak abah belum pada move on,yah mah barisan sakit hati nolak anak abah belum move on,,70,13,1,0,0,0,0,0,0.0
Ugxi44hgWik1P0kUsf14AaABAg,Ugxi44hgWik1P0kUsf14AaABAg,KjXe214MfwQ,@abidinsofa2,UCWnpKlzZ9ynQUUof_oLmMGw,2025-03-19T06:09:11Z,2025-03-19T06:09:11Z,0,0,"Aku sih setuju aja yg penting aman, kerja nyaman.",aku sih setuju saja yang penting aman kerja nyaman,aku sih setuju penting aman kerja nyaman,,49,9,0,0,0,0,0,0,0.0256
UgzmnQQO9rev_7FSabB4AaABAg,UgzmnQQO9rev_7FSabB4AaABAg,KjXe214MfwQ,@Anomipre,UCRzjdsOUt1PHDvZH7ieNJFg,2025-03-19T06:06:49Z,2025-03-19T06:06:49Z,0,0,Kabur yuk kalo MISALNYA This happen,kabur yuk kalau misalnya this happen,kabur yuk kalau misalnya this happen,,35,6,0,0,0,0,0,0,0.3333
Ugx6jM4UL1dbyUPADb94AaABAg,Ugx6jM4UL1dbyUPADb94AaABAg,KjXe214MfwQ,@dombagarut7011,UCG2iN_cfaTRphOd1POkD4_w,2025-03-19T06:04:42Z,2025-03-19T06:04:42Z,0,0,"Wowo siap-siap main pahlawan-pahlawanan lagi, padahal dia sendiri yang nyuruh. Sama kayak PPN 12%.",wowo siap-siap main pahlawan-pahlawanan lagi padahal dia sendiri yang nyuruh sama kayak ppn,wowo siap-siap main pahlawan-pahlawanan padahal sendiri nyuruh kayak ppn,,98,14,0,0,0,0,0,0,0.0649
UgxGVMlBm9oN5sjd5EZ4AaABAg,UgxGVMlBm9oN5sjd5EZ4AaABAg,KjXe214MfwQ,@CahyaGirl-c9r,UCBjUOJjAqvfWOebRTWVqDVg,2025-03-19T06:03:25Z,2025-03-19T06:03:25Z,0,0,Bubarkan DPR,bubarkan dpr,bubarkan dpr,,12,2,0,0,0,0,0,0,0.3636
UgyRyl-jE5nxdv6Ykah4AaABAg,UgyRyl-jE5nxdv6Ykah4AaABAg,KjXe214MfwQ,@raikynovianto4492,UCqexkEc4XX4UuJ8xz9fbLdQ,2025-03-19T06:02:53Z,2025-03-19T06:02:53Z,1,1,"Mantap nih, pasti kita ada SOSOK PETRUS",mantap nih pasti kita ada sosok petrus,mantap nih pasti sosok petrus,,39,7,0,0,0,0,0,0,0.375
UgxHkt1qJvL7DwNsmDB4AaABAg,UgxHkt1qJvL7DwNsmDB4AaABAg,KjXe214MfwQ,@argantawibowo,UCzkFDXzCgKQr7J7ejZWKwLQ,2025-03-19T06:01:52Z,2025-03-19T06:01:52Z,0,0,"Pie le, jek enak jamanku toh😂",pie le jek enak jamanku toh,pie le jek enak jamanku toh,,29,6,1,0,0,0,0,0,0.0455
UgwTVR3GZRqF6t6yAlF4AaABAg,UgwTVR3GZRqF6t6yAlF4AaABAg,KjXe214MfwQ,@KejuKenteL,UCcWQGYQ4sof1O_omTcO2zsg,2025-03-19T05:57:16Z,2025-03-19T05:57:16Z,1,0,"STOP BAYAR PAJAK
UDAH PALING BENER",stop bayar pajak udah paling bener,stop bayar pajak udah paling bener,,34,6,0,0,0,0,0,0,1.0
UgyL-DVZWZBJIOPHjsJ4AaABAg,UgyL-DVZWZBJIOPHjsJ4AaABAg,KjXe214MfwQ,@Ernomo150,UCY1myt-Zy2KSZ0o_TVd-ujw,2025-03-19T05:57:12Z,2025-03-19T05:57:12Z,0,0,"Mantap sih 
AKTIFKAN KEMBALI PETRUS
AKTIFKAN ORDE BARU

Gua sih SETUJU BANGET 
👍👍",mantap sih aktifkan kembali petrus aktifkan orde baru gua sih setuju sangat,mantap sih aktifkan kembali petrus aktifkan orde baru gua sih setuju sangat,,81,13,2,0,0,0,0,0,0.7969
UgwKKmMI4bL43mD76Ll4AaABAg,UgwKKmMI4bL43mD76Ll4AaABAg,KjXe214MfwQ,@arifbudyt2630,UCf8E6E8s4tFm6h0TtMfJ5iQ,2025-03-19T05:56:05Z,2025-03-19T05:56:05Z,0,0,KABOER AJA DOELOE,kaboer saja doeloe,kaboer doeloe,,17,3,0,0,0,0,0,0,1.0
UgwFui8qXcc2cJHaGg14AaABAg,UgwFui8qXcc2cJHaGg14AaABAg,KjXe214MfwQ,@dhije29,UCTbn_BFUAuXT0ep90rZtmbA,2025-03-19T05:54:08Z,2025-03-19T05:54:08Z,0,0,"silahkan mau dibikin gimana aja. toh hidup mereka ga akan lebih dari 60-70 tahun. klo ada pun lebih itu bonus.
mereka bikin kebijakan2 seenaknya, diakhirat balasan absolutnya.",silahkan mau dibikin gimana saja toh hidup mereka tidak akan lebih dari tahun klo ada pun lebih itu bonus mereka bikin kebijakan2 seenaknya diakhirat balasan absolutnya,silahkan mau dibikin gimana toh hidup tidak lebih tahun klo pun lebih bonus bikin kebijakan2 seenaknya diakhirat balasan absolutnya,,175,27,0,0,0,0,0,0,0.0
UgyUyKWljbnHPg_iqoh4AaABAg,UgyUyKWljbnHPg_iqoh4AaABAg,KjXe214MfwQ,@Acesykez,UChspAlSjGI1zGgkCD5KDRlQ,2025-03-19T05:52:15Z,2025-03-19T05:52:15Z,0,0,"Minta jatah jabatan sipil ,UU militernya ga mau di ubah ke sipil, kocak  kedepannya Indonesia Raya ini",minta jatah jabatan sipil uu militernya tidak mau di ubah ke sipil kocak kedepannya indonesia raya ini,minta jatah jabatan sipil uu militernya tidak mau ubah sipil kocak kedepannya indonesia raya,,102,17,0,0,0,0,0,0,0.0602
Ugzthmb0YoLIsp7nJXd4AaABAg,Ugzthmb0YoLIsp7nJXd4AaABAg,KjXe214MfwQ,@meilinmasya7463,UClU1Px9WLx2gvil5OtRPe1Q,2025-03-19T05:51:52Z,2025-03-19T05:51:52Z,0,0,"TERLALU MEMVONIS YG BELUM TERJADI
KETAKUTAN YG NANTINYA BELUM TENTU SAMA",terlalu memvonis yang belum terjadi ketakutan yang nantinya belum tentu sama,terlalu memvonis belum terjadi ketakutan nantinya belum tentu,,72,11,0,0,0,0,0,0,1.0
UgyE7OnWLhOWI_MSy_R4AaABAg,UgyE7OnWLhOWI_MSy_R4AaABAg,KjXe214MfwQ,@Jo_nathan09,UCaSRStCWGdS3hgSqGV-kTpg,2025-03-19T05:50:18Z,2025-03-19T05:50:18Z,0,0,"Makin parah negri ini
Yg harus disahkan itu mestinya hukum mati dan miskinkan koruptor.
Yg mesti dperbarui RUU hukuman pelaku bawah umur
Bebaskan orang2 yg terpaksa membunuh karena membela diri",makin parah negri ini yang harus disahkan itu mestinya hukum mati dan miskinkan koruptor yang mesti dperbarui ruu hukuman pelaku bawah umur bebaskan orang2 yang terpaksa membunuh karena membela diri,makin parah negri harus disahkan mestinya hukum mati miskinkan koruptor mesti dperbarui ruu hukuman pelaku bawah umur bebaskan orang2 terpaksa membunuh membela diri,,193,30,0,0,0,0,0,0,0.0432
UgzAau7i5dba_5S6qD54AaABAg,UgzAau7i5dba_5S6qD54AaABAg,KjXe214MfwQ,@makmur-i1b,UChUPO9XWtV9reU8eTU2kYOg,2025-03-19T05:50:01Z,2025-03-19T05:50:01Z,0,0,Mbak iya clip buka di share ke buplik dulu. Isi nya baru manyakat baca cerna jgn gusrah gusruh!! Bikin riuh di media !!!apa emang sengaja di buat buat nutupiega korupsi triyunan Pertamina.,mbak iya clip buka di share ke buplik dulu isi nya baru manyakat baca cerna jgn gusrah gusruh bikin riuh di media apa emang sengaja di untuk untuk nutupiega korupsi triyunan pertamina,mbak iya clip buka share buplik dulu isi baru manyakat baca cerna jgn gusrah gusruh bikin riuh media emang sengaja nutupiega korupsi triyunan pertamina,,188,32,0,0,0,0,5,0,0.0267
UgwnG8AG61ICMQKr-HZ4AaABAg,UgwnG8AG61ICMQKr-HZ4AaABAg,KjXe214MfwQ,@wahyubredetss746,UCwe38zuVUmsX-Wg1hPXv4OA,2025-03-19T05:49:12Z,2025-03-19T05:49:12Z,0,0,"berarti mereka berkuasa tidak ada lagi HAM, goyang dikit mati",berarti mereka berkuasa tidak ada lagi ham goyang dikit mati,berarti berkuasa tidak ham goyang dikit mati,,61,10,0,0,0,0,0,0,0.0588
UgzCT2XLY4wRTIkSdG94AaABAg,UgzCT2XLY4wRTIkSdG94AaABAg,KjXe214MfwQ,@kanaloke8722,UCfJl2b38DaLbmVwsdDAjX4g,2025-03-19T05:48:00Z,2025-03-19T05:52:34Z,0,0,"Berkaca dari Myanmar jaman now!!!
Berkaca dari jaman Orde Baru!!!!
hening .....mencekam😢",berkaca dari myanmar jaman now berkaca dari jaman orde baru hening mencekam,berkaca myanmar jaman now berkaca jaman orde baru hening mencekam,,88,12,1,0,0,0,7,0,0.0781
UgzBNF0-6SUxK-DIy_B4AaABAg,UgzBNF0-6SUxK-DIy_B4AaABAg,KjXe214MfwQ,@byul3312,UCkU6AWMQP-Me2Xml9cbGm2Q,2025-03-19T05:47:47Z,2025-03-19T05:47:47Z,0,0,Suram banget masa depan ni negara.,suram sangat masa depan ni negara,suram sangat masa depan ni negara,,34,6,0,0,0,0,0,0,0.0357
UgzGxtqvzzT8CRK0tNZ4AaABAg,UgzGxtqvzzT8CRK0tNZ4AaABAg,KjXe214MfwQ,@Amufaran,UCWMSa_cMHscNOpCXSEQG3eA,2025-03-19T05:45:26Z,2025-03-19T05:45:26Z,0,0,DPR diem² rapat pengesahan RUU itu ngapain? Takut ke publish? Jdi kbijakan itu bukan dri rakyat? Kok DPR yg mngajukan? Bukannya DPR hanya perpanjangan lidah dari rakyat? Kok takut ketahuan?😅,dpr diem2 rapat pengesahan ruu itu ngapain takut ke publish jdi kbijakan itu bukan dri rakyat kok dpr yang mngajukan bukannya dpr hanya perpanjangan lidah dari rakyat kok takut ketahuan,dpr diem2 rapat pengesahan ruu ngapain takut publish jdi kbijakan bukan dri rakyat kok dpr mngajukan bukannya dpr hanya perpanjangan lidah rakyat kok takut ketahuan,,190,30,1,0,0,0,0,6,0.1111
UgxMtjB_pPhdgFqXrSh4AaABAg,UgxMtjB_pPhdgFqXrSh4AaABAg,KjXe214MfwQ,@dnaaup,UCmmEmGhQtonc4YXHRO0C8OA,2025-03-19T05:43:41Z,2025-03-19T05:43:41Z,0,0,Presiden terbaru kiri keras ya?,presiden terbaru kiri keras ya,presiden terbaru kiri keras ya,,31,5,0,0,0,0,0,1,0.0385
UgxI2GsNR1gNY-BfnPV4AaABAg,UgxI2GsNR1gNY-BfnPV4AaABAg,KjXe214MfwQ,@hijryanvathdry-wc1ww,UCok7oXs6DLOCytKMe3s_PrQ,2025-03-19T05:41:51Z,2025-03-19T05:41:51Z,0,0,"sy hdp di jaman suharto lbh enak, orde baru msh jauh lbh baik dr pemerintahan setelahny smp saat ini, di orde baru lapangan pekerjan byk, angka pengangguran sdikit, hrg emas murah bgt, dollar rendah, bhn pokok murah, bensin murah, kl ada kenaikan bhn pokok pangan sm bensin ada pngumuman, hrg jd stabil, wlwpun mrk pd korup tp hy kalangan yg diatas, tp mrk ttp mensejahterakan rakyat ny, jd rakyat ny y adem ayem",sy hdp di jaman suharto lbh enak orde baru masih jauh lbh baik dari pemerintahan setelahny smp saat ini di orde baru lapangan pekerjan byk angka pengangguran sdikit hrg emas murah sangat dollar rendah bhn pokok murah bensin murah kl ada kenaikan bhn pokok pangan sama bensin ada pngumuman hrg jadi stabil wlwpun mrk pada korup tapi hy kalangan yang diatas tapi mrk ttp mensejahterakan rakyat ny jadi rakyat ny y adem ayem,sy hdp jaman suharto lbh enak orde baru masih jauh lbh baik pemerintahan setelahny smp orde baru lapangan pekerjan byk angka pengangguran sdikit hrg emas murah sangat dollar rendah bhn pokok murah bensin murah kl kenaikan bhn pokok pangan bensin pngumuman hrg stabil wlwpun mrk korup tapi hy kalangan diatas tapi mrk ttp mensejahterakan rakyat ny rakyat ny adem ayem,,412,73,0,0,0,0,0,0,0.0
UgwM_q1YpvFcj92_YFB4AaABAg,UgwM_q1YpvFcj92_YFB4AaABAg,KjXe214MfwQ,@DoomerEveryDay,UCfCVhX5D0P0cmpNe8-kxWeg,2025-03-19T05:38:44Z,2025-03-19T05:38:44Z,0,0,"Putin mantan KGB, damai damai aja tuh",putin mantan kgb damai damai saja tuh,putin mantan kgb damai damai tuh,,37,7,0,0,0,0,0,0,0.1333
Ugzip4HxFpdW4BSyhfV4AaABAg,Ugzip4HxFpdW4BSyhfV4AaABAg,KjXe214MfwQ,@huriyahsakilah1601,UCOETlFXlVNJR38rLS_XRGrw,2025-03-19T05:36:03Z,2025-03-19T05:36:03Z,0,0,"Indonesia lagi berada di ujung. Antara terbalik dari pemerintahan sebelumnya atau melanjutkan seperti sebelumnya. Pilihan ada di tangan kita, mau dukung atau kontra.",indonesia lagi berada di ujung antara terbalik dari pemerintahan sebelumnya atau melanjutkan seperti sebelumnya pilihan ada di tangan kita mau dukung atau kontra,indonesia berada ujung terbalik pemerintahan sebelumnya melanjutkan sebelumnya pilihan tangan mau dukung kontra,,165,23,0,0,0,0,0,0,0.0216
Ugxfve1itajYCfIGzd94AaABAg,Ugxfve1itajYCfIGzd94AaABAg,KjXe214MfwQ,@JourneyAry,UC3uDqnEhqvyxjsni5lTXmig,2025-03-19T05:35:52Z,2025-03-19T05:35:52Z,0,0,Menuju Indonesia hancur,menuju indonesia hancur,menuju indonesia hancur,,23,3,0,0,0,0,0,0,0.0952
UgwM_AguJgw-738z0YV4AaABAg,UgwM_AguJgw-738z0YV4AaABAg,KjXe214MfwQ,@trusulagaming,UC0-xe1l6ACS-ZW897TLRsKg,2025-03-19T05:35:49Z,2025-03-19T05:35:49Z,0,0,"Bener kata Prabowo kok,2030 Indonesia bubar",bener kata prabowo kok indonesia bubar,bener kata prabowo kok indonesia bubar,,43,6,0,0,0,0,0,0,0.0909
UgwVvWAlr1vp8k46Tjh4AaABAg,UgwVvWAlr1vp8k46Tjh4AaABAg,KjXe214MfwQ,@belajar-terus710,UCRVOPOSjFMAjLjHZTjjhuNw,2025-03-19T05:35:35Z,2025-03-19T05:39:31Z,0,0,"jabatan yg biasax dpegangg rakyat sipil dpegang abri , klo klian kritik,, bisa dar dor 😢...ngeri. mkax bnyk yg tolak",jabatan yang biasax dpegangg rakyat sipil dpegang abri klo klian kritik bisa dar dor ngeri mkax bnyk yang tolak,jabatan biasax dpegangg rakyat sipil dpegang abri klo klian kritik bisa dar dor ngeri mkax bnyk tolak,,116,20,1,0,0,0,0,0,0.0
UgxgRWsqm4Dzq3ZKsOd4AaABAg,UgxgRWsqm4Dzq3ZKsOd4AaABAg,KjXe214MfwQ,@egikurniawan4144,UCpG8YaYc1wzrke7UMq0qDiA,2025-03-19T05:34:50Z,2025-03-19T05:34:50Z,0,0,"FTL kok untuk RUU TNI, untuk perampasan asset lah DPR kocak!",ftl kok untuk ruu tni untuk perampasan asset lah dpr kocak,ftl kok ruu tni perampasan asset lah dpr kocak,,60,11,0,0,0,0,1,0,0.25
Ugxsvh4RS8AudHFovnt4AaABAg,Ugxsvh4RS8AudHFovnt4AaABAg,KjXe214MfwQ,@Svramm666,UCWy1H8_JCadbk7iMIiHAERw,2025-03-19T05:34:20Z,2025-03-19T05:34:20Z,0,0,"Ntah lah kadang kita butuh obrak Abrik lagi pemerintah, biar ga ngelunjak 😴",ntah lah kadang kita butuh obrak abrik lagi pemerintah biar tidak ngelunjak,ntah lah kadang butuh obrak abrik pemerintah biar tidak ngelunjak,,75,13,1,0,0,0,0,0,0.0328
UgwW3ke8qvrah0Mz3xJ4AaABAg,UgwW3ke8qvrah0Mz3xJ4AaABAg,KjXe214MfwQ,@AzmiSyahbudin,UCPT_P7LJMrvieT7QfCG1wng,2025-03-19T05:33:50Z,2025-03-19T05:33:50Z,0,0,Ayo deddy gimana,ayo deddy gimana,ayo deddy gimana,,16,3,0,0,0,0,0,0,0.0714
UgwJ_oBJt0WDpoLkZtl4AaABAg,UgwJ_oBJt0WDpoLkZtl4AaABAg,KjXe214MfwQ,@wirodjoyo2479,UCtx4qiBw6AXDg1fYO0ljXHw,2025-03-19T05:30:20Z,2025-03-19T05:30:20Z,1,0,Kita sebenarnya hidup di negara apa sih?,kita sebenarnya hidup di negara apa sih,sebenarnya hidup negara sih,,40,7,0,0,0,0,0,1,0.0303
UgxK5PipJWUODFXbnj14AaABAg,UgxK5PipJWUODFXbnj14AaABAg,KjXe214MfwQ,@djiesat6978,UCYxc-f8DkpQSx-Q59IlrklQ,2025-03-19T05:29:50Z,2025-03-19T05:29:50Z,0,0,"Skrg pikir aja, sehari-hari kita bersaing untuk sesuatu sesama sipil aja blm tentu menang. Bayangin lu bersaing sama orang yg ngangkat senjata, menurut lu yg bakal menang siapa? Setelah menang bersaing dgn sipil dan berhasil menempati jabatan tertentu, kemudian sewaktu-waktu dia nggak amanah dlm jabatannya, lu berani nggak mengkritik orang bersenjata itu? Dia bisa menghadapkan senjatanya ke elu biar lu diem. Masih mau dwifungsi TNI??",skrg pikir saja sehari-hari kita bersaing untuk sesuatu sesama sipil saja belum tentu menang bayangin kamu bersaing sama orang yang ngangkat senjata menurut kamu yang bakal menang siapa setelah menang bersaing dengan sipil dan berhasil menempati jabatan tertentu kemudian sewaktu-waktu dia tidak amanah dalam jabatannya kamu berani tidak mengkritik orang bersenjata itu dia bisa menghadapkan senjatanya ke elu biar kamu diem masih mau dwifungsi tni,skrg pikir sehari-hari bersaing sesuatu sesama sipil belum tentu menang bayangin bersaing orang ngangkat senjata menurut bakal menang siapa menang bersaing sipil berhasil menempati jabatan tertentu sewaktu-waktu tidak amanah jabatannya berani tidak mengkritik orang bersenjata bisa menghadapkan senjatanya elu biar diem masih mau dwifungsi tni,,437,65,0,0,0,0,0,4,0.0222
UgwRsZKikepOixKXo2R4AaABAg,UgwRsZKikepOixKXo2R4AaABAg,KjXe214MfwQ,@al-ayyubi7515,UCyPwb02-2Mfad4noPT0fkTA,2025-03-19T05:29:38Z,2025-03-19T05:29:38Z,0,0,"Nikmati saja pilihan kalian, jogetin dulu gak sih, Oke Gas Oke Gas 😂",nikmati saja pilihan kalian jogetin dulu tidak sih oke gas oke gas,nikmati pilihan kalian jogetin dulu tidak sih oke gas oke gas,,68,13,1,0,0,0,0,0,0.0943
UgwUmQfnO5NhfKVNalZ4AaABAg,UgwUmQfnO5NhfKVNalZ4AaABAg,KjXe214MfwQ,@nanikkhaeroni_AlamdiLayar,UC8_fKL_dE69j21w1z6YtTmg,2025-03-19T05:25:42Z,2025-03-19T05:25:42Z,0,0,"Pas DPR diam diam rapat kemarin saja sampai ada penjagaan KOPASUS guys.. 
Memangnya ada kejahatan berat ya sampai kopasuspun turun tangan?",pas dpr diam diam rapat kemarin saja sampai ada penjagaan kopasus guys memangnya ada kejahatan berat ya sampai kopasuspun turun tangan,pas dpr diam diam rapat kemarin sampai penjagaan kopasus guys memangnya kejahatan berat ya sampai kopasuspun turun tangan,,138,21,0,0,0,0,0,1,0.1053
UgwrM0Oi4i5XnVssN_F4AaABAg,UgwrM0Oi4i5XnVssN_F4AaABAg,KjXe214MfwQ,@hendrahermanto3027,UCOZ7pm_yJGJBlwo70-OJ51A,2025-03-19T05:24:56Z,2025-03-19T05:24:56Z,0,0,Yg di minta rakyat perampasan aset korup.... Yg di gas uu TNI.... Sudah gak waras abggota hewan ini,yang di minta rakyat perampasan aset korup yang di gas uu tni sudah tidak waras abggota hewan ini,minta rakyat perampasan aset korup gas uu tni tidak waras abggota hewan,,99,18,0,0,0,0,0,0,0.0811
UgwDyLdzE_yzsk5Ciqp4AaABAg,UgwDyLdzE_yzsk5Ciqp4AaABAg,KjXe214MfwQ,@arykunanakkosan2245,UCtVVK_EZnehmAD8ZbWPTv4g,2025-03-19T05:23:32Z,2025-03-19T05:23:32Z,0,0,Jangan sampe warga ilang kepercayaan sama tni juga,jangan sampe warga ilang kepercayaan sama tni juga,jangan sampe warga ilang kepercayaan tni,,50,8,0,0,0,0,0,0,0.0233
Ugxcw7erMjJm05IiFgR4AaABAg,Ugxcw7erMjJm05IiFgR4AaABAg,KjXe214MfwQ,@miftahulakhsan668,UCtHZPcdBMl3hF7kS05cpJow,2025-03-19T05:23:23Z,2025-03-19T05:23:23Z,0,0,Uu disahkan hanya untuk kepentingan golongan bukan kepentingan rakyat muak banget sama DPR,uu disahkan hanya untuk kepentingan golongan bukan kepentingan rakyat muak sangat sama dpr,uu disahkan hanya kepentingan golongan bukan kepentingan rakyat muak sangat dpr,,90,13,0,0,0,0,0,0,0.0513
UgxFPjEmMBw8jy9gEv14AaABAg,UgxFPjEmMBw8jy9gEv14AaABAg,KjXe214MfwQ,@triarachman513,UCo_Ee4cEvOPa8cDXmGx_vTg,2025-03-19T05:23:23Z,2025-03-19T05:23:23Z,0,0,sy setuju klo itu terjadi,sy setuju klo itu terjadi,sy setuju klo terjadi,,25,5,0,0,0,0,0,0,0.0
UgyIgHuOygTV6BABjTx4AaABAg,UgyIgHuOygTV6BABjTx4AaABAg,KjXe214MfwQ,@ENCHEN-NICE,UCAKKHJuegvUOtYUmq4r42fw,2025-03-19T05:23:00Z,2025-03-19T05:23:00Z,0,0,"Gampangnya masyarakat di provokasi, pada gak mau  cari infonya dlu, cuma terima informasi mentah.....😂😂😂",gampangnya masyarakat di provokasi pada tidak mau cari infonya dlu hanya terima informasi mentah,gampangnya masyarakat provokasi tidak mau cari infonya dlu hanya terima informasi mentah,,104,14,3,0,0,0,0,0,0.0125
UgzHRP9hKzwvqZptQO54AaABAg,UgzHRP9hKzwvqZptQO54AaABAg,KjXe214MfwQ,@andyvic2859,UC87BDM2tYTKo7EsIz4YEdUA,2025-03-19T05:21:59Z,2025-03-19T05:21:59Z,0,0,Setuju . Apalagi DPR dibubarkan 🎉🎉🎉,setuju apalagi dpr dibubarkan,setuju apalagi dpr dibubarkan,,35,6,3,0,0,0,0,0,0.1923
Ugwc0I60zFWSl_bHKaR4AaABAg,Ugwc0I60zFWSl_bHKaR4AaABAg,KjXe214MfwQ,@0mryanO,UCr0uVLkskqS4MUlA7kfyv9Q,2025-03-19T05:20:55Z,2025-03-19T05:20:55Z,0,0,Sangat menguntungkan sekali buat korupsi,sangat menguntungkan sekali untuk korupsi,sangat menguntungkan sekali korupsi,,40,5,0,0,0,0,0,0,0.0278
Ugwd_OaOfoDaPMrZQjB4AaABAg,Ugwd_OaOfoDaPMrZQjB4AaABAg,KjXe214MfwQ,@Cilofeliscatus,UCbFr73-WV6tJB9B4V5AlOxw,2025-03-19T05:20:42Z,2025-03-19T05:20:42Z,0,0,Kena mental itu sama postingan rakyat nyindir korupsi! Oh tdk masalah kalau di sah kan biarkan rakyat yang murka pada para penjabat,kena mental itu sama postingan rakyat nyindir korupsi oh tidak masalah kalau di sah kan biarkan rakyat yang murka pada para penjabat,kena mental postingan rakyat nyindir korupsi oh tidak masalah kalau sah biarkan rakyat murka penjabat,,131,22,0,0,0,0,1,0,0.0183
UgyYB-FUSoT1C_tDtKB4AaABAg,UgyYB-FUSoT1C_tDtKB4AaABAg,KjXe214MfwQ,@tigerblack9477,UC1MQpDFrbySNFg94hXaNTAg,2025-03-19T05:19:56Z,2025-03-19T05:23:55Z,1,0,"BARU SADAR BETAPA JAHAT NYA LORENG, SELAMA INI BANYAK AKUN BUZZER LORENG YG BILANG POLISI JAHAT😂,
KALAU POLISI MELAKUKAN TINDAKAN D LUAR SOP, HUKUM NYA TRANSPARAN, YG SEBELAH ...... NILAI SENDIRI SJ 😂",baru sadar betapa jahat nya loreng selama ini banyak akun buzzer loreng yang bilang polisi jahat kalau polisi melakukan tindakan d luar sop hukum nya transparan yang sebelah nilai sendiri sj,baru sadar betapa jahat loreng selama banyak akun buzzer loreng bilang polisi jahat kalau polisi melakukan tindakan luar sop hukum transparan sebelah nilai sendiri sj,,200,33,2,0,0,0,0,0,1.0
